sigma_SE,sigma_M32
0.4700185,1.40214
0.5222905,1.69903
0.4568065,0.5982419999999999
0.3683165,0.702379
0.4015855,0.401665
0.362077,1.465935
0.5042185,0.934617
0.4279455,0.4165295
0.53598,0.5174155
0.6327815,0.4934705
0.4711365,1.2007
0.71236,1.17455
0.61328800000000006,0.8671475
0.49494,1.332485
0.3281625,0.2927705
0.369805,0.7709094999999999
0.488062,1.66498
0.3195965,0.278209
0.496478,0.7647584999999999
0.3826245,1.27046
0.308676,0.30861700000000003
0.3384285,0.5181
0.382992,0.948785
0.7975155,0.5194945
0.3136915,0.347091
0.3236215,0.326739
0.312866,0.265777
0.831049,1.39113
0.4087585,0.3154175
0.550629,0.393293
0.479039,1.69689
0.49142,1.634685
0.491931,1.757845
0.355624,1.682525
0.5743199999999999,0.336343
0.415311,0.3745955
0.4818445,0.493672
0.3065915,1.007035
0.2954865,0.2472435
0.3946085,0.28346499999999997
0.4661335,1.68435
0.5171494999999999,0.421653
0.5817955,1.012035
0.6467365,0.6515105
0.451625,1.717835
0.3905125,0.401783
0.510448,1.643475
0.441903,1.690045
0.7638795,1.358835
0.3707275,1.12542
0.390232,0.7820805
0.1486055,0.623853
0.2303445,0.629749
0.409441,0.29727499999999996
0.3734245,1.102705
0.30824850000000004,0.6484235
0.4943030000000001,0.4919005
0.4030095,1.512095
0.3223315,0.22386
0.413745,0.33792
0.3022575,0.2562865
0.323013,0.2626965
0.918653,0.7163805
0.3442075,0.2636485
0.486693,2.07277
0.34247950000000005,0.290106
0.3713715,0.9094325
0.8395239999999999,0.7594814999999999
0.480456,0.4142865
0.2274335,0.194592
0.3326715,0.339457
0.283969,0.290662
0.4215155,1.290665
0.3715255,1.289805
0.6161705,1.09094
0.3700765,0.355309
0.4671345,0.3411925
0.3320385,0.33669400000000005
0.5120914999999999,0.351148
0.3281335,0.275428
0.5434954999999999,0.438123
0.5042694999999999,0.4589815
0.3589555,0.315057
0.391406,0.6805105
0.2743805,0.436159
0.35202049999999996,0.32998
0.7801035000000001,0.675082
0.397254,1.35832
0.475461,0.4303675
0.5174395,0.554013
0.32152400000000003,0.428242
0.3157975,0.25299
0.491348,2.0502599999999997
0.8241365,0.564739
0.4489275,0.412192
0.380255,0.33355650000000003
0.848411,1.30817
0.5222375,1.968685
0.5113099999999999,1.665865
0.416301,0.680485
0.348808,1.396015
0.27263950000000003,0.31252800000000003
0.5240985,0.5569835
0.236463,0.244639
0.8756705,0.992213
0.5943989999999999,0.933207
0.3249845,0.264918
0.625988,0.483198
0.28925999999999996,0.2480285
0.3065425,0.248055
0.336564,0.312851
0.3364055,0.298029
0.347981,0.290958
0.3362395,0.3693999999999999
0.3672285,1.468615
0.379638,0.9033475
0.30605499999999997,0.30638750000000003
0.3877575,0.7430019999999999
0.3193485,0.2919085
0.388824,0.353377
0.35342300000000004,0.3784920000000001
0.6493545000000001,0.79288
0.345159,0.2942975
0.5566685,0.52451
0.476917,2.058835
0.4933415,0.935719
0.3908455,0.35104250000000004
0.380934,0.3427635
0.5424800000000001,1.5859800000000002
0.339159,0.370136
0.29955149999999997,0.280424
0.3893245,1.188625
0.3919355,1.42502
0.3441115,1.37919
0.4750785,1.4295749999999998
0.6150154999999999,0.483009
0.465197,0.453724
0.475997,0.379992
0.334538,0.3040365
0.549283,0.397328
0.32359899999999997,0.3397775
0.268718,0.247451
0.3852195,0.354944
0.3712575,0.27689949999999997
0.32694500000000004,0.383962
0.31608,0.26085400000000003
0.412909,0.4312985
0.41573,1.102185
0.3765275,0.977289
0.474095,0.8204745
0.46768150000000003,0.358341
0.4873615,0.447322
0.4697785,1.42539
0.5212595,0.636234
0.6796815,0.638948
0.3169605,0.2663765
0.266377,0.2188985
0.357678,0.394948
0.3721195,0.5079335
0.4027785,1.70066
0.382232,0.364253
0.3683445,1.258975
0.379003,1.31684
0.3535015,0.342957
0.309209,0.2495125
0.604543,1.66031
0.7536525000000001,0.499527
0.8451415,0.4408665
0.4648235,1.60876
0.5874735,1.28446
0.2823195,0.264357
0.4906445,1.55893
0.3642975,0.3823625
0.5658385,1.2995549999999998
0.2064145,0.181079
0.7576335000000001,0.575828
0.3239785,0.344577
0.4452445,1.57641
0.4780415,0.523501
0.3524235,0.3731905
0.508449,1.7728700000000002
0.9479535,0.8706285
0.3825345,0.299165
0.381389,0.378258
0.508122,0.4777385
0.33604849999999997,0.28621450000000004
0.448304,2.03384
0.358147,0.34427949999999996
0.9528265,1.007675
0.4077835,0.271845
0.5280445,0.488013
0.242068,0.1962115
0.430108,0.4859305
0.3201435,1.125395
0.7168019999999999,0.5701529999999999
0.2835955,0.2263735
0.3444085,0.27199850000000003
0.511756,1.3935
0.329381,0.32830349999999997
0.4047465,0.303796
0.567507,0.532164
0.471638,0.3761195
0.530048,0.6114275
0.519035,1.69453
0.2515115,0.2317795
0.4359235,0.9694715
0.362101,0.84804
0.31704750000000004,1.539335
0.3365905,0.888548
0.379402,1.56481
0.340854,0.28449800000000003
0.4115705,1.217415
0.383634,1.50419
0.4646815,0.6962079999999999
0.367184,1.31235
0.30004949999999997,0.2694125
0.3167245,0.2491265
0.477235,0.5231545
0.2841265,0.244815
0.3895355,0.312948
0.948196,0.8598969999999999
0.3987524999999999,0.31682699999999997
0.7086749999999999,1.4258350000000002
0.5725975,0.4169895
0.336804,0.269866
0.387596,0.7737035
0.3485285,0.6032625
0.292207,0.27111549999999995
0.4010265,1.535725
0.409503,0.5910815
0.43157,0.581374
0.434122,0.3694095
0.460282,0.3318195
0.4823375,0.4652619999999999
0.3634335,0.3053
0.7313725,0.455137
0.462377,0.340984
0.3436,0.33272
0.333124,0.297826
0.4226885,0.8720034999999999
0.3481915,0.7152259999999999
0.4733500000000001,0.5035475
0.3123665,0.3550105
0.354874,0.30451399999999995
0.28769900000000004,0.999918
0.4103335,0.313077
0.5444015,0.7404375000000001
0.33072,0.27427999999999997
0.32960449999999997,0.27677850000000004
0.250196,0.2473085
0.6938425,0.973376
0.438,0.3701695
0.4186425,0.3701935
0.299611,0.2232625
0.418244,0.3636855
0.49713,0.6716445
0.532492,0.482977
0.34314500000000003,1.35704
0.246111,0.4575535
0.291992,0.2580835
0.4871075,0.5144085
0.7483715,0.5195354999999999
0.590674,0.7335545
0.3980765,0.358996
0.7649935,0.81542
0.474622,0.3870575
0.3404975,0.258797
0.819522,1.15859
0.656726,0.821206
0.6842345000000001,1.073425
0.34838349999999996,0.925147
0.42359,0.3831445
0.358337,1.430065
0.230136,0.503641
0.2608005,0.2257965
0.4061295,0.32654649999999996
0.679212,0.731147
0.304685,0.2723905
0.474292,2.0390249999999996
0.988453,0.6171025
0.4210135,0.428722
0.3932915,0.4203215
0.29037349999999995,0.246759
0.5890035,0.4181455
0.6905625,0.8580835
0.338561,0.9482555
0.3055215,0.4230915
0.2867545,0.25071699999999997
0.388747,1.35988
0.353786,0.320951
0.434207,0.325208
0.4618095,0.743352
0.722261,1.05268
0.4183025,0.356992
0.500672,1.810075
0.329637,0.270302
0.3438,0.3045815
0.3807315,0.400668
0.4979515,0.4545255
0.509558,0.3250005
0.387921,0.3954215
0.3225735,0.3764495
0.3478155,1.29704
0.322256,1.28477
0.406616,0.4397675
0.4907395,0.363697
0.4258545,0.391283
0.307301,0.27418600000000004
0.6333085,0.6387025
0.4536585,0.5101945
0.2840325,0.27389450000000004
0.570916,0.4944065
0.527004,1.71599
0.616807,1.574535
0.3559425,0.322536
0.349244,0.2777465
0.5455745,1.0888749999999998
0.3961785,0.650212
0.32878050000000003,1.38797
0.383818,0.386844
0.322997,0.3096115
0.596663,0.890737
0.3543185,0.3106325
0.3603525,0.551857
0.3254985,0.25191949999999996
0.367412,0.394828
0.4469695,0.30064250000000003
0.3738775,0.28113200000000005
0.5473555,1.6429399999999998
0.2809545,0.226427
0.3729635,1.90617
0.29674999999999996,0.251019
0.252005,0.262625
0.1894905,0.209268
0.304211,0.2685315
0.289055,0.246507
0.567701,0.3266975
0.33601800000000004,0.39708
0.861747,0.8396494999999999
0.278794,0.2700595
0.504476,1.6063
0.493335,1.25748
0.8573029999999999,0.4915265
0.37636,0.315565
0.4053715,1.1283
0.393165,1.77021
0.299683,0.30788400000000005
0.442214,0.278891
0.339262,1.497605
0.271714,0.226006
0.377307,0.326828
0.301299,0.27110999999999996
0.643849,0.8082560000000001
0.449861,1.68813
0.3618495,0.31957800000000003
0.502947,0.6929799999999999
0.6388910000000001,0.4216475
0.3287215,0.2656875
0.4919865,0.921153
0.5152365000000001,0.45039
0.20408,0.155596
0.389629,0.378367
0.3375335,0.5210405
0.28659999999999997,1.822345
0.315223,1.0167199999999998
0.506067,1.276435
0.261586,0.216136
0.2216215,0.2417635
0.2679195,0.276293
0.284452,0.8838
0.3035545,0.2509085
0.7498184999999999,1.542825
0.4356135,0.7646375
0.7058135,0.662681
0.4179540000000001,0.343343
0.484051,0.397855
0.37347,0.29850200000000005
0.347128,0.29990700000000003
0.5852195,1.382695
0.4277985,0.3925595
0.5620525,0.5010995
0.305454,0.33192299999999997
0.34466850000000004,0.4286905
0.4148405,0.2915835
0.3337995,1.13897
0.420919,0.5772349999999999
0.638614,0.739348
0.311844,0.250411
0.4450809999999999,0.9618785
0.3278405,0.2833555
0.5368314999999999,1.161665
0.4952605,0.785228
0.3367635,0.2673025
0.550468,1.601225
0.6512305,0.499609
0.32799199999999995,0.2626455
0.4066045,1.83262
0.406706,0.3962615
0.3701445,0.3283135
0.384235,0.3454025
0.431865,0.5566230000000001
0.5690395,1.029755
0.768541,0.569054
0.543177,0.798391
0.4401665,1.840195
0.317562,0.2489495
0.5535935000000001,1.38734
0.426835,0.4441545
0.3193865,0.305025
0.8116585000000001,0.5393025
0.4988205,0.4115445
0.4199195,1.8509
0.3245995,0.277961
0.3834335,1.7224400000000002
0.3336395,1.42936
0.408056,0.4182955
0.9839035,0.57771
0.5929960000000001,1.024115
0.5783305000000001,1.68755
0.520755,1.34317
0.382258,0.365928
0.485409,0.432816
0.408192,0.434075
0.4704925,1.84261
0.466997,0.5884385
0.5190935,1.10257
0.4077435,0.30609
0.3671025,0.428701
0.29618849999999997,0.331157
0.2405965,0.408104
0.444117,0.4897205
0.4758605,0.746903
0.5289265,1.16907
0.63017,0.5279975
0.4793255,0.8795135
0.30968799999999996,0.27396600000000004
0.5383045,0.52338
0.5438245,0.90391
0.705307,0.613963
0.330693,0.331429
0.4369805,0.4489255
0.25507,0.2308355
0.434132,0.3832865
0.3862845,0.794613
0.27477949999999995,0.436346
0.5971375000000001,0.6963945
0.435467,1.72528
0.3620565,0.333138
0.683291,0.567294
0.371627,0.352368
0.420058,0.3659945
0.4514045,0.4401985
0.502874,0.6744749999999999
0.5562485,1.048385
0.770352,0.466933
0.33044450000000003,0.2890485
0.2944515,0.2870355
0.287526,0.366202
0.429318,0.3098115
0.35160749999999996,1.428375
0.29318299999999997,0.242488
0.7473164999999999,0.9563505
0.4242125,0.4548115
0.301901,0.23256
0.439659,1.73389
0.30863799999999997,0.250647
0.420895,1.4529
0.424647,1.7155200000000002
0.551838,0.563476
0.4349285,0.3372265
0.5501435,1.31196
0.6659965,0.8604545
0.477053,1.0825
0.261614,0.255552
0.337568,0.493227
0.3031395,0.3642965
0.32698950000000004,1.036365
0.4764415,0.608766
0.4878005,0.6066165
0.5032719999999999,1.34375
0.388406,0.956268
0.9758035,0.8242659999999999
0.5045489999999999,0.5271595
0.3338155,0.5271015
0.517173,0.4450495
0.3110315,0.2591275
0.520552,0.7049335
0.5201910000000001,0.6184455
0.5040645,0.910989
0.4265625,0.5199065
0.66403,0.5667605
0.5136755,1.8563
0.430646,0.4751109999999999
0.8155034999999999,0.657009
0.27989149999999996,0.2743765
0.6006095,0.450897
0.664686,0.495519
0.27662699999999996,0.24316
0.471955,1.300775
0.39243,1.083265
0.3749655,0.3084695
0.35221199999999997,1.190255
0.32194,0.3144675
0.5066835,0.4790465
0.8547435,0.6399675
0.2771825,0.2392715
0.436903,0.293576
0.4585765,0.7702945000000001
0.7231855,0.817848
0.410384,0.986514
0.5193355,0.469443
0.631379,0.7101875
0.5287705,1.578105
0.4349650000000001,1.409795
0.6028475,1.59404
0.502374,0.400422
0.6224004999999999,0.738904
0.4642925,0.5137815
0.6108564999999999,0.567727
0.4422965,0.9279925
0.31359349999999997,0.2649865
0.461027,0.3785355
0.3733705,0.4871985
0.32481,0.59702
0.27727999999999997,0.34616800000000003
0.3316315,0.34060749999999995
0.330139,1.415365
0.33124200000000004,0.291384
0.4514255,1.1885
0.5438620000000001,1.56581
0.4552435,0.6963170000000001
0.3793015,0.452125
0.6317355,0.7249490000000001
0.5510075000000001,1.591895
0.6706615,0.5675805
0.34224200000000005,0.250176
0.488751,0.453964
0.3729805000000001,0.369804
0.421189,0.54645
0.546977,0.480172
0.5993665,0.440782
0.9725375,0.418597
0.495668,0.9516115
0.7436285,0.7407675
0.430234,1.172635
0.484154,0.9573815
0.4305275,0.6269855
0.4849295,1.2161
0.2225965,0.229519
0.327594,0.298464
0.30891250000000003,0.479921
0.29593,1.544835
0.291742,0.26424749999999997
0.3862735,1.538815
0.3193705,0.35377499999999995
0.25964699999999996,0.2408635
0.3673825,1.761025
0.3274945,1.11721
0.324807,0.2503525
0.4096735,1.1986750000000002
0.4978785,0.8662315
0.524867,0.547532
0.4057425,0.426865
0.4848485,0.8788065
0.299675,0.280491
0.4013395,0.6935035
0.3724405,0.339969
0.5023599999999999,0.6833659999999999
0.5423,0.427431
0.327278,0.26801050000000004
0.7389265,0.629456
0.4325975,1.11174
0.547852,0.609324
0.4978055,0.4565705
0.322674,0.4610435
0.4898195,0.5443425
0.5218765,1.60881
0.86408,0.459996
0.30461150000000004,0.3042325
0.7672030000000001,0.590855
0.2771805,0.312128
0.3414475,0.305998
0.283238,0.5265245000000001
0.4009915,0.722721
0.5593585,1.149255
0.5069005,0.905114
0.8636045,0.530961
0.322304,0.265687
0.601153,0.3735695
0.505482,0.5560005
0.6444255,0.4145325
0.4910015,0.8478969999999999
0.3334235,0.2681865
0.4468695,0.490779
0.432055,0.32072
0.4534675,1.22789
0.5517255000000001,0.399426
0.42943,1.432265
0.622317,1.16232
0.4669085,0.4848065
0.5731765,1.645295
0.3929035,0.7797575
0.4317115,0.894285
0.9597705,0.6630695
0.2981475,0.2581475
0.4935865,1.225035
0.380285,0.479442
0.302322,0.31914549999999997
0.514329,0.8589035
0.5477479999999999,1.40403
0.5465605,0.591218
0.553241,0.6597595
0.359966,0.367549
0.608648,1.601765
0.3775345,0.7389555000000001
1.034835,0.7240964999999999
0.3685755,0.3443685
0.35527200000000003,0.3882595
0.526779,0.5679175000000001
0.4042365,0.3878645
0.393475,0.622621
0.35187599999999997,0.32713000000000003
0.570458,0.660338
0.5027035,1.810245
0.472531,0.5946834999999999
0.660122,0.447001
0.3347685,0.33727850000000004
0.5213319999999999,1.665175
0.354781,0.378142
0.503285,0.347486
0.29264199999999996,0.2734455
0.3717555,0.541782
0.28057,0.2525985
0.39349,0.404318
0.7884195,0.725134
0.3496175,0.351206
0.6036615000000001,1.528135
0.903729,0.6766179999999999
0.414145,0.444847
0.536157,0.884002
0.32685450000000005,0.3840785
0.214785,0.1608145
0.6427935,0.6489625
0.458483,0.380307
0.614941,1.34332
0.5224265,0.920585
0.49076,0.391182
0.5387805,0.4344
0.8823095,0.8869155
0.388053,0.35774550000000005
0.8030165,0.55446550000000006
0.447324,0.5510245
0.3607590000000001,0.507788
0.4242945,0.2841615
0.427875,0.7816635000000001
0.5220024999999999,1.2302650000000002
0.33590949999999997,1.34792
0.3661365,0.3132725
0.3820625,0.320415
0.4201675,0.6221544999999999
0.4057505,0.46634
0.5448275,0.5441374999999999
0.45494,0.891559
0.530575,0.4210845
0.5507065,0.7164845
0.572337,0.801887
0.498986,1.30531
0.403457,0.3595645
0.371635,0.480705
0.36006,0.6608655
0.4659095,0.4778005
0.8972370000000001,0.8869685
0.394107,0.481821
0.5490010000000001,0.5614995
0.4056455,0.7118504999999999
0.484881,1.48849
0.5404450000000001,0.448479
0.299645,0.258542
0.417195,0.4822475
0.3496165,0.2865525
0.250635,0.2291535
0.3535795,1.19874
0.5199389999999999,0.39326
0.6776165000000001,0.5411035
0.5384935,1.491225
0.2954405,0.2249035
0.460367,1.670255
0.463479,0.6435945000000001
0.411629,0.356244
0.5319214999999999,0.544217
0.697907,1.06447
0.5053890000000001,0.490727
0.5609405,1.5490950000000001
0.5698799999999999,1.028
0.510628,0.6913775
0.609944,0.410971
0.5717395000000001,0.6144229999999999
0.4996845,0.46736
0.4043055,0.3462585
0.4983535,0.729759
0.5909305,1.245735
0.3919955,1.958525
0.391543,1.02159
0.3280575,1.106175
0.3814635,1.18583
0.439809,0.5893735
0.33167800000000003,0.4558375
0.7796339999999999,1.021705
0.3001565,0.29435350000000005
0.26320350000000003,0.23193
0.4185005,0.4024415
0.5906125,0.8628945
0.455683,0.893768
0.466785,0.4072205
0.430084,0.488392
0.8739755,0.639968
0.4496755,0.993358
0.3606205,0.2964025
0.420653,0.6897515
0.3028375,0.247557
0.4125315,1.281165
0.353767,0.3126085
0.2192485,0.1950055
0.539885,0.6717850000000001
0.2947775,0.28359900000000005
0.523781,0.857909
0.351793,1.21734
0.4762055,0.8855965
0.316376,0.2933005
0.3841455,0.6654420000000001
0.366345,0.721262
0.286694,0.244229
0.482314,1.6591749999999998
0.522085,0.7750845
0.6092985,1.08251
0.222622,0.1811925
0.8464,0.6800474999999999
0.4288499999999999,1.01744
0.473419,0.9174645
0.6575955,0.6905005
0.4389825,1.710995
0.7230015,0.6862170000000001
0.4416705,0.27418750000000003
0.471927,1.01585
0.448568,1.009545
0.446798,0.400971
0.3633225,0.3310585
0.8056305,0.734934
0.332883,0.363255
0.4285905,0.6364415
0.3773495,1.40161
0.515857,0.914978
0.3182085,0.29087050000000003
0.3604085,1.239475
0.374384,1.50176
0.36057,0.32200300000000004
0.8086845,0.471678
0.6288670000000001,0.8125285
0.2915125,0.248892
0.3484775,0.498133
0.5972660000000001,0.298401
0.4967105,0.507204
0.5218815,0.3680285
0.305538,0.2447055
0.4037075,0.6956184999999999
0.5150505000000001,1.6621899999999998
0.4091735,1.1318899999999998
0.961877,0.525781
0.32268450000000004,0.5760825
0.518327,1.209365
0.4739,0.702701
0.353433,0.284545
0.468125,0.477541
0.3467235,1.4346800000000002
0.2885575,0.260241
0.4070845,1.0367000000000002
0.3233905,1.24271
0.3506565,0.3846585
0.404838,0.427783
0.483755,1.336985
0.4679785,0.8990295
0.6453884999999999,0.5212844999999999
0.681732,0.640965
0.468381,1.32852
0.34723,0.401417
0.5125175,1.42626
0.455685,0.9990675
0.619881,1.21463
0.404391,0.8154355
0.4501425,0.4091985
0.3689025,0.334094
0.406951,0.435722
0.4401745,0.8910425
0.380961,0.8606995
0.502364,0.598617
0.3859825,0.302211
0.3674595,1.186365
0.4946585,1.328405
0.4071,1.808235
0.434833,0.7970245
0.3545705,1.688475
0.3046755,1.89961
0.294022,1.14403
0.3084365,0.2860385
0.406581,1.60928
0.3207255,0.4430455
0.502696,0.481784
0.269154,1.552165
0.3764955,1.3107
0.303081,0.2504865
0.26766599999999996,0.298338
0.3537285,1.00861
0.3160335,0.252512
0.3286095,0.8536095
0.396831,0.753466
0.479152,0.6980584999999999
0.3160315,0.261674
0.394842,0.9975385
0.5369885,0.4321155
0.491097,1.3568950000000002
0.3559075,0.370515
0.447065,0.6045065000000001
0.7646775,0.592642
0.4483915,1.47736
0.3865675,0.29883550000000003
0.380805,1.01905
0.461392,1.65635
0.4298435,0.7553315
0.337388,0.354403
0.34799800000000003,0.329264
0.591763,1.521145
0.3692245,0.378046
0.4773385,1.388695
0.5672619999999999,0.5906345
0.481737,1.157295
0.3600665,0.505501
0.511081,0.360167
0.32150999999999996,0.2640625
0.23319,0.2232675
0.389881,0.340675
0.5041294999999999,0.69437
0.5994415,1.631375
0.4327145,1.02904
0.497117,1.81561
0.39409,1.1852399999999998
0.2890425,0.24098
0.6410315,0.7207385
0.486089,0.449659
0.4257725,1.3763
0.3168975,0.2959445
0.630441,0.8924695
0.4782245,1.62301
0.3063785,0.33160500000000004
0.4948125,2.00024
0.4655215,0.6903275
0.5518575,1.172245
0.401963,0.43024
0.3436135,0.26640149999999996
0.390835,0.8012090000000001
0.469495,0.3687375000000001
0.423445,0.545077
0.31909699999999996,0.29273550000000004
0.4541525,0.5013785
0.300483,0.7927919999999999
0.3930305,0.3231845
0.5547310000000001,0.6573184999999999
0.459445,0.8482635000000001
0.462509,1.43927
0.371624,0.3794275
0.369745,0.5328575
0.306606,0.325138
1.00762,0.949019
0.6179925,0.5745875
0.749527,0.514872
0.5597865,0.5190725
0.7105375,0.640503
0.328644,0.34638800000000003
0.397724,1.01786
0.456874,1.5772849999999998
0.3553055,0.29298
0.396094,0.7516915
0.429754,0.8256034999999999
0.8537950000000001,0.739998
0.498558,0.383969
0.3154285,0.2598225
0.3891695,1.72688
0.322822,0.992646
0.299846,0.2929695
0.395856,1.07119
0.4425785,1.31058
0.3971205,0.843592
0.30001500000000003,0.2670325
0.5023595000000001,0.5810679999999999
0.5022785,0.7746005
0.54523,0.395913
0.378856,0.40693
0.427199,0.8649965
0.343764,0.2466285
0.2911845,0.2851165
0.4143535,0.725162
0.4928075,0.5988990000000001
1.06927,0.515798
0.468617,0.942316
0.346891,0.2970095
0.4506825,1.319985
0.3612745,0.3067035
0.3585275,0.743976
0.6416765,1.336415
0.3500675,1.20312
0.5616965,0.4835765
0.420988,0.806662
0.3381335,0.3640085
0.309543,1.154585
0.4223385,1.091
0.7856624999999999,0.659578
0.42227,0.34596150000000003
0.514718,1.23136
0.4090125,0.7614890000000001
0.725778,0.6323635000000001
0.4402845,0.4171405
0.3746375,0.8304549999999999
0.3780885,1.33997
0.315691,0.2489115
0.652276,0.5739195
0.496445,0.6389495000000001
0.4153210000000001,0.425045
0.34508150000000004,0.381203
0.4282365,0.5968424999999999
1.186595,0.7064225
0.3561395,0.435728
0.29644000000000004,0.2230745
0.475164,0.9620305
0.4701315,1.95516
0.452357,1.809765
0.380616,1.023555
0.3959315,1.75723
0.355116,1.053595
0.2934385,0.4596625
0.5316084999999999,0.5488305
0.4243565,0.358777
0.4952575,0.610112
0.3982375,0.3775125
0.481365,0.960884
0.447204,0.33056450000000004
0.2554295,0.31126600000000004
0.3996895,0.5545640000000001
0.581673,0.5366445
0.6343810000000001,0.9644085
0.480782,0.4383475
0.3075055,0.31666700000000003
0.6468565,0.4467305
0.5328355,0.399368
0.221173,0.07172555
0.5537825000000001,0.727478
0.5667535,0.467221
0.508248,1.81515
0.4186965,1.065385
0.8187694999999999,0.834175
0.3252245,0.7279960000000001
0.4051925,1.06251
0.5344450000000001,0.440734
0.32206,1.12499
0.3725405,0.532074
0.183099,0.135681
0.8124845,0.5905065
0.5200515,0.5302420000000001
1.1930299999999998,0.710166
0.2179145,0.201753
0.421034,0.3974465
0.5561659999999999,0.778973
0.365242,0.31104200000000004
0.4311455,1.088145
0.332353,0.2653985
0.448985,1.015725
0.6834955,0.6289515
0.495077,0.467212
0.835573,1.070855
0.5377455,0.7309675
0.7547595,0.5771325
0.40502,1.419655
0.583812,0.452502
0.2924895,0.2467705
0.394202,0.749066
0.249122,0.408927
0.483724,0.9270865
0.385213,1.707205
0.319932,1.20735
0.3337625,0.3228335
0.483388,0.467651
0.444752,1.819485
0.444976,1.40345
0.6994309999999999,0.5231995
0.5131595,0.568929
0.459228,0.4132525
0.4383355,1.0836899999999998
0.474468,1.53186
0.6332275,0.5962164999999999
0.6273420000000001,0.7934289999999999
0.679468,0.6631400000000001
0.766942,0.983555
0.6749035,0.5318395
0.5742805,1.186055
0.4660885,0.4331775
0.7084855000000001,0.6038844999999999
0.5548885,1.026715
0.466503,1.675885
0.5478225,0.6491575
0.533701,0.4357025
0.3262395,0.28963300000000003
0.349534,0.5613225
0.3353275,0.383807
0.30627950000000004,0.3684945
0.5465985,0.5094529999999999
0.413428,0.8900345000000001
0.5430429999999999,0.976409
0.4398075,0.3569385
0.6951545,1.229595
0.315706,0.9786005
0.6288009999999999,0.508298
0.437876,1.299015
0.3486065,0.3329955
0.423442,0.3939095
0.29949499999999996,0.252234
0.4385185,0.3445235
0.445049,1.7786149999999998
0.618008,0.444957
0.6695375,1.168435
0.65339,0.506555
0.4318865,1.159495
0.445671,1.1684549999999998
0.5349335,1.4896
0.4445145,0.716357
0.5718749999999999,0.6091599999999999
0.454736,0.5839369999999999
0.5244915,0.5059579999999999
0.345626,0.236315
0.345249,1.189945
0.465991,0.6623065
0.4959245,0.9226485
0.377073,0.6496694999999999
0.4573515,1.135915
0.890861,0.876106
0.513941,0.818889
0.41608849999999997,0.325056
0.399987,0.304359
0.8773015,0.571014
0.488716,0.43041
0.550897,1.318465
0.418324,1.05981
0.5856425000000001,1.61782
0.3705355,0.4557385
0.4726735,1.1954600000000002
0.5321695,0.480729
0.5901205,1.00566
0.6030344999999999,0.618826
0.5077895,0.531893
0.2934905,0.2682565
0.621334,1.462555
0.526804,0.4680514999999999
0.4764165,0.576893
0.5156285,0.4769575
0.234858,1.13137
0.5979285000000001,1.176885
0.4223515,0.352862
0.414632,1.76054
0.5054495,0.4712465
0.4742485,0.5883695
0.267428,0.31301049999999997
0.5408744999999999,0.6822465
0.5166655,0.7648060000000001
0.5377885,1.29526
0.405415,0.439692
0.4063225,0.350102
0.4103705,0.5044015
0.4047135,0.9261885
0.497237,0.8286145
0.978445,0.6697850000000001
0.910761,0.5041089999999999
0.179823,0.1447115
0.5058555,1.472205
0.6449865,0.821604
0.610556,1.18977
0.451594,1.105355
0.5178105,1.18586
0.466815,0.5126379999999999
0.709313,0.811468
0.487378,0.5657939999999999
0.500409,1.453515
0.4192885,0.322806
0.5969755000000001,0.6030655
0.3671595,0.27972450000000004
0.3837465,0.4005255
0.2922615,0.26858000000000004
0.3757035,0.740892
0.5839675,1.0874199999999998
0.450322,1.050065
0.588949,0.8867305
0.4177985,0.9841225
0.607592,1.09645
0.4037325,0.8061535
0.5196225,0.542018
0.4260035,0.9790395
0.6502920000000001,1.209105
0.4541045,0.4428555
0.5462555,0.7286485
0.3257115,0.2935665
0.571859,0.5187335
0.4871015,0.487087
0.803027,0.640923
0.531909,0.9569795
0.617395,1.21729
0.518014,0.9490965
0.329437,0.2830855
0.3841385,1.571785
0.402979,1.30371
0.254039,0.229515
0.4045455,0.725243
0.310026,0.26148000000000005
0.7314890000000001,0.4592395
0.675403,0.417845
0.4823715,0.595044
0.6050525,0.376174
0.34219,0.3823825
0.5811995000000001,1.643595
0.52085650000000006,0.724839
0.5987195000000001,1.47506
0.5418625,0.449009
0.680805,0.615047
0.5632055,0.7796784999999999
0.7142995,0.645175
0.3542035,0.468816
0.743933,0.5995915
0.4398105,0.994277
0.8400510000000001,1.14073
0.42036,1.4291049999999998
0.6521895,0.570838
0.417558,0.9372255
0.367562,0.26632500000000003
0.25606300000000004,0.6134569999999999
0.412556,0.3755985
0.665934,0.380034
0.355738,0.277474
0.281146,0.4214865
0.3489945,0.5932820000000001
0.4835715,0.3515775
0.386824,0.647587
0.46532249999999997,0.34170449999999997
0.44443,0.6386430000000001
0.32312399999999997,0.28451499999999996
0.322794,0.6438765
0.3824075,0.377379
0.753491,0.4693885
0.3258915,0.2814525
0.4277375,1.48998
0.314808,0.332133
0.417013,0.9509035
0.350715,0.2814795
0.5359535,0.36736
0.487923,0.456674
0.1935815,0.28312400000000004
0.4620575,0.341838
0.202884,0.29051649999999996
0.2857035,0.2918425
0.424867,1.554875
0.5251429999999999,0.6286849999999999
0.32175,0.25278049999999996
0.384675,0.2957625
0.2459895,0.247328
0.382083,1.414235
0.43799,0.926037
0.3876125,1.158
0.2872525,0.240832
0.3841415,0.307368
0.3947205,1.176885
